month,HEAD,total_pkr,month_expense_total_pkr,total_revenue_pkr,pct_of_expenses,pct_of_revenue
2024-06,Legal & Professional Charges,9280.0,31647195.85,14141296.0,0.02932329310939566,0.06562340537953523
2024-06,Vehicle POL KWN-17-4123 Naveed,9100.0,31647195.85,14141296.0,0.028754522337877213,0.06435053760277701
2024-06,Ploughing Expenses,8549.0,31647195.85,14141296.0,0.02701345180950684,0.0604541479083671
2024-06,Travelling & Conveyance Others,7852.0,31647195.85,14141296.0,0.02481104498868262,0.05552532101725329
2024-06,Labour Charge Raya,7807.0,31647195.85,14141296.0,0.02466885229580301,0.05520710407306374
2024-06,Vehicel R&M POL M/C Zakriya,7780.0,31647195.85,14141296.0,0.02458353668007524,0.05501617390655
2024-06,Vehicle POL KWK-20-8845 Shahid Sajj,7780.0,31647195.85,14141296.0,0.02458353668007524,0.05501617390655
2024-06,Vehicle R&M Repair 118,7700.0,31647195.85,14141296.0,0.024330749670511485,0.05445045489465746
2024-06,Vehicle R&M Repair 2260 Rizwan Sb.,7450.0,31647195.85,14141296.0,0.02354079026562475,0.05268258298249326
2024-06,Bank Charges,7254.0,31647195.85,14141296.0,0.022921462092193548,0.05129657140335652
2024-06,Labour charges-cotton(DAL),7235.0,31647195.85,14141296.0,0.022861425177422158,0.05116221313803204
2024-06,Pesticide expenses,6209.0,31647195.85,14141296.0,0.01961943177976699,0.043906866810510155
2024-06,Veh. Running & Maint.General,6000.0,31647195.85,14141296.0,0.018959025717281676,0.04242892589194088
2024-06,Vehicle POL KWM-17-4525 Haider Abba,6000.0,31647195.85,14141296.0,0.018959025717281676,0.04242892589194088
2024-06,Vehicle ALF-6829 Repair Hassan Raza,5630.0,31647195.85,14141296.0,0.01778988579804931,0.039812475461937856
2024-06,Vehicle POL 6793 Subhan Ali,5600.0,31647195.85,14141296.0,0.0176950906694629,0.03960033083247815
2024-06,labour charges sesame seed,5588.0,31647195.85,14141296.0,0.017657172618028336,0.03951547298069427
2024-06,Vehicle POL KWK-20-7778 Khaliq Dad,5400.0,31647195.85,14141296.0,0.01706312314555351,0.038186033302746794
2024-06,Freight-sesame seed,5200.0,31647195.85,14141296.0,0.01643115562164412,0.03677173577301543
2024-06,Entertainmetn-Mfg,5090.0,31647195.85,14141296.0,0.016083573483493957,0.035993872131663184
2024-06,Vehicle Repair LZH-5455,5000.0,31647195.85,14141296.0,0.015799188097734732,0.035357438243284064
2024-06,Vehicle R&M Repair 418(Akhtar),4850.0,31647195.85,14141296.0,0.015325212454802688,0.034296715095985544
2024-06,Vehicle Repair AGC-21-3251 Zakria,4760.0,31647195.85,14141296.0,0.015040827069043463,0.03366028120760643
2024-06,Entertainment,3660.0,31647195.85,14141296.0,0.011565005687541822,0.025881644794083936
2024-06,House Rent (Faisal Driver),3500.0,31647195.85,14141296.0,0.011059431668414312,0.02475020677029885
2024-06,Vehicle Repair AGC-21-3228 Rauf,3450.0,31647195.85,14141296.0,0.010901439787436965,0.024396632387866005
2024-06,Vehicle Repair KWM-19-3348 Zain Ul,3450.0,31647195.85,14141296.0,0.010901439787436965,0.024396632387866005
2024-06,Vehicle Repair KWK-20-8845 Shahid S,3430.0,31647195.85,14141296.0,0.010838243035046026,0.02425520263489287
2024-06,Telephone Expenses-Director,3330.0,31647195.85,14141296.0,0.01052225927309133,0.02354805387002719
2024-06,Vehicle Repair 6793 Subhan Ali,3250.0,31647195.85,14141296.0,0.010269472263527576,0.022982334858134643
2024-06,Vehicle POL AGB-6545 Faisal Driver,3000.0,31647195.85,14141296.0,0.009479512858640838,0.02121446294597044
2024-06,Labour charges-Misc.,2897.0,31647195.85,14141296.0,0.009154049583827503,0.02048609971815879
2024-06,Vehicle Repari KWM-17-2347 Mess,2800.0,31647195.85,14141296.0,0.00884754533473145,0.019800165416239076
2024-06,Vehicle Repair 2995 Aslam Sb.,2390.0,31647195.85,14141296.0,0.007552011910717201,0.016900855480289783
2024-06,Newspaper & Perodical,2245.0,31647195.85,14141296.0,0.0070938354558828945,0.015875489771234545
2024-06,Vehicle POL -17-2347 Mess Safdar,2100.0,31647195.85,14141296.0,0.006635659001048588,0.014850124062179308
2024-06,Telephone Exp Hassan Gardezi,2000.0,31647195.85,14141296.0,0.0063196752390938925,0.014142975297313627
2024-06,Vehicle Repair KWM-17-7032 M.Khalid,1910.0,31647195.85,14141296.0,0.006035289853334667,0.013506541408934513
2024-06,Telephone Exp Akhtar Ali,1800.0,31647195.85,14141296.0,0.005687707715184503,0.012728677767582264
2024-06,Telephone Exp Hassan Raza,1800.0,31647195.85,14141296.0,0.005687707715184503,0.012728677767582264
2024-06,Vehicle Repair KWM17-4525 Haider A,1780.0,31647195.85,14141296.0,0.005624510962793565,0.012587248014609129
2024-06,Purchase of Sulphor (Tiger Brand),1600.0,31647195.85,14141296.0,0.005055740191275113,0.011314380237850901
2024-06,Telephone Exp Aslam Sb,1600.0,31647195.85,14141296.0,0.005055740191275113,0.011314380237850901
2024-06,Telephone Exp Zafar Iqbal,1580.0,31647195.85,14141296.0,0.004992543438884175,0.011172950484877766
2024-06,Freight & octroi-packing material,1530.0,31647195.85,14141296.0,0.004834551557906828,0.010819376102444924
2024-06,Freight & Octroi-SSg,1500.0,31647195.85,14141296.0,0.004739756429320419,0.01060723147298522
2024-06,Telephone Exp Zakria,1500.0,31647195.85,14141296.0,0.004739756429320419,0.01060723147298522
2024-06,Vegetable Seed,1500.0,31647195.85,14141296.0,0.004739756429320419,0.01060723147298522
2024-06,Postal & Courier Charges,1440.0,31647195.85,14141296.0,0.004550166172147602,0.01018294221406581
2024-06,Telephone Exp Abdul Rauf,1300.0,31647195.85,14141296.0,0.00410778890541103,0.009192933943253857
2024-06,Telephone Exp Khaliq Dad,1200.0,31647195.85,14141296.0,0.0037918051434563354,0.008485785178388175
2024-06,Telephone Exp Naveed,1150.0,31647195.85,14141296.0,0.0036338132624789883,0.008132210795955335
2024-06,Telephone Exp M.Khalid,1100.0,31647195.85,14141296.0,0.0034758213815016406,0.007778636413522494
2024-06,Printing & Stationery H.O,1000.0,31647195.85,14141296.0,0.0031598376195469463,0.007071487648656814
2024-06,Telephone Exp Haider Abbas,1000.0,31647195.85,14141296.0,0.0031598376195469463,0.007071487648656814
2024-06,Telephone Exp Haifz Ghulam Qadir,1000.0,31647195.85,14141296.0,0.0031598376195469463,0.007071487648656814
2024-06,Misc expenses,700.0,31647195.85,14141296.0,0.0022118863336828623,0.004950041354059769
2024-06,Telephone Exp Farid,700.0,31647195.85,14141296.0,0.0022118863336828623,0.004950041354059769
2024-06,Telephone Exp Kafitullah,700.0,31647195.85,14141296.0,0.0022118863336828623,0.004950041354059769
2024-06,R&M Tractor],600.0,31647195.85,14141296.0,0.0018959025717281677,0.0042428925891940875
2024-06,Vehicle Repair KWN-17-4123 Naveed,590.0,31647195.85,14141296.0,0.0018643041955326983,0.00417217771270752
2024-06,Telephone Exp Subhan Ali,550.0,31647195.85,14141296.0,0.0017379106907508203,0.003889318206761247
2024-06,Repair & Maint. Office Equipment,400.0,31647195.85,14141296.0,0.0012639350478187783,0.0028285950594627253
2024-06,Misc Exp,200.0,31647195.85,14141296.0,0.0006319675239093892,0.0014142975297313626
2024-06,Farm Income (39/10-R),-5600.0,31647195.85,14141296.0,-0.0176950906694629,-0.03960033083247815
2024-06,Electricity,-18667.0,31647195.85,14141296.0,-0.05898468884408285,-0.13200345993747672
2024-06,Processing charges of Bajra seed,-48348.0,31647195.85,14141296.0,-0.15277182922985574,-0.34189228483725964
2024-06,Processing charges-paddy,-251932.0,31647195.85,14141296.0,-0.7960642111677012,-1.7815340263014081
2024-06,Other Income,-393801.26,31647195.85,14141296.0,-1.2443480359729882,-2.7847607461154906
2024-07,Purchase of R.M.Okra,1343700.0,7478186.0,45177027.0,17.968261286894975,2.9742993048214528
2024-07,Salary & Wages-Production staff,898240.0,7478186.0,45177027.0,12.011469091568463,1.9882671783603645
2024-07,Ploughing expenses,750000.0,7478186.0,45177027.0,10.029170175761875,1.660135803093019
2024-07,Labour charges-Misc,510122.0,7478186.0,45177027.0,6.8214671312,1.129162394860556
2024-07,Salaries & Wages,480450.0,7478186.0,45177027.0,6.424686414593057,1.063482995461388
2024-07,Purchase of Kappas,443235.0,7478186.0,45177027.0,5.927038990471754,0.9811070569119124
2024-07,Purchase of Raw Material (Paddy),425938.0,7478186.0,45177027.0,5.695739581764882,0.9428198982637791
2024-07,Salaries & Wages (Factory),321450.0,7478186.0,45177027.0,4.2985023373315405,0.7115342052056679
2024-07,Labour charges-corn(DAL),231322.0,7478186.0,45177027.0,3.0932902711967847,0.5120345789907778
2024-07,Freight & octroi-corn seed,223900.0,7478186.0,45177027.0,2.994041603137445,0.49560587508336923
2024-07,Vehicle R&M Repair 9700,193300.0,7478186.0,45177027.0,2.584851459966361,0.4278723343171741
2024-07,Vehicle 2.OD POL 4382 Dr. Anwar Sb.,148470.0,7478186.0,45177027.0,1.985374527993821,0.3286404835802941
2024-07,Labour charges(Daily Marketing staf,102440.0,7478186.0,45177027.0,1.369850923740062,0.22675241555846515
2024-07,Pesticide Expenses,98000.0,7478186.0,45177027.0,1.3104782362995517,0.21692441160415446
2024-07,Freight & Octroi Paddy,90900.0,7478186.0,45177027.0,1.2155354253023394,0.2012084593348739
2024-07,Vehicle Repair LZH-5455,87650.0,7478186.0,45177027.0,1.172075687874038,0.19401453752147083
2024-07,Lease expenses,70000.0,7478186.0,45177027.0,0.9360558830711084,0.15494600828868177
2024-07,Packing Material Consumed,66200.0,7478186.0,45177027.0,0.8852414208472482,0.14653465355301049
2024-07,Advertisement Expenses-selling,62039.0,7478186.0,45177027.0,0.8295995847121214,0.13732422011745038
2024-07,Ploughing expenses-fty,62000.0,7478186.0,45177027.0,0.8290780678629817,0.13723789305568956
2024-07,Vehicle R&M POL 118,53634.0,7478186.0,45177027.0,0.7172060176090833,0.11871963155078798
2024-07,Vehicle POL LEH-7012 Hassan Shah,53501.0,7478186.0,45177027.0,0.7154275114312482,0.11842523413503948
2024-07,Tag & Sticker Expenses,51750.0,7478186.0,45177027.0,0.6920127421275695,0.11454937041341831
2024-07,Vehicle 2.OD Repair 4382 Dr.Sb,48580.0,7478186.0,45177027.0,0.6496227828513492,0.10753252975234515
2024-07,Repair & Maintenance Electrical,45330.0,7478186.0,45177027.0,0.6061630454230478,0.10033860793894206
2024-07,Vehicle Repair LEH-7012 Hassan Shah,44570.0,7478186.0,45177027.0,0.5960001529782757,0.09865633699180781
2024-07,Salary & wages,44000.0,7478186.0,45177027.0,0.5883779836446967,0.0973946337814571
2024-07,Vehicle POL LZH-5455,44000.0,7478186.0,45177027.0,0.5883779836446967,0.0973946337814571
2024-07,Printing & Stationery  (Factory),42450.0,7478186.0,45177027.0,0.5676510319481222,0.09396368645506487
2024-07,Labour charges,41570.0,7478186.0,45177027.0,0.5558834722752283,0.09201579377943572
2024-07,Micronutrient expenses,40000.0,7478186.0,45177027.0,0.5348890760406334,0.088540576164961
2024-07,"Rent, Rates & Taxes",40000.0,7478186.0,45177027.0,0.5348890760406334,0.088540576164961
2024-07,Sales Promotion Expenses,38900.0,7478186.0,45177027.0,0.520179626449516,0.08610571032042459
2024-07,Ploughing expenss,33600.0,7478186.0,45177027.0,0.449306823874132,0.07437408397856725
2024-07,Vehicle R&M POL 6677 Sohail Sb,32000.0,7478186.0,45177027.0,0.42791126083250675,0.07083246093196881
2024-07,Entertainment  (Factory),31985.0,7478186.0,45177027.0,0.42771067742899144,0.07079925821590695
2024-07,Vehicle R&M POL 2260 Rizwan Sb.,30000.0,7478186.0,45177027.0,0.401166807030475,0.06640543212372076
2024-07,Irrigation Expenses,28499.0,7478186.0,45177027.0,0.38109509445205025,0.0630829470031306
2024-07,Annual Listinf Feee(KSE & LSE),26500.0,7478186.0,45177027.0,0.3543640128769196,0.058658131709286666
2024-07,Telephone & Telex Charges (H.O),24720.0,7478186.0,45177027.0,0.33056144899311146,0.0547180760699459
2024-07,Vehicle POL LEE-17-7430 Hafiz Qadir,23500.0,7478186.0,45177027.0,0.3142473321738721,0.05201758849691459
2024-07,House Rent (G.M.),23000.0,7478186.0,45177027.0,0.30756121872336417,0.050910831294852577
2024-07,E.O.B.I Factory,22200.0,7478186.0,45177027.0,0.29686343720255154,0.04914001977155336
2024-07,EOBI Staff,22200.0,7478186.0,45177027.0,0.29686343720255154,0.04914001977155336
2024-07,Vehicle POL 2995 Aslam Sb.,19410.0,7478186.0,45177027.0,0.25955492414871734,0.04296431458404733
2024-07,Travelling & Conveyance Others,18700.0,7478186.0,45177027.0,0.2500606430489961,0.04139271935711927
2024-07,Social security,17742.0,7478186.0,45177027.0,0.23725004967782293,0.03927217255796846
2024-07,Labour charges-Okra,17592.0,7478186.0,45177027.0,0.23524421564267056,0.03894014539734986
2024-07,Purchase of Sulphor (Tiger Brand),16450.0,7478186.0,45177027.0,0.2199731325217105,0.03641231194784022
2024-07,Travelling & Conveyance H.O.,16384.0,7478186.0,45177027.0,0.21909056554624343,0.03626621999716803
2024-07,Vehicle R&M POL 371 (FRK),15913.0,7478186.0,45177027.0,0.212792246675865,0.03522365471282561
2024-07,Consultency charges-ISO,15390.0,7478186.0,45177027.0,0.20579857200663368,0.03406598667946875
2024-07,Repair & Renovation HO,14000.0,7478186.0,45177027.0,0.18721117661422168,0.030989201657736352
2024-07,Social Security,13320.0,7478186.0,45177027.0,0.17811806232153093,0.02948401186293202
2024-07,Social Security                 (G),13320.0,7478186.0,45177027.0,0.17811806232153093,0.02948401186293202
2024-07,R&M Generator (HO),12855.0,7478186.0,45177027.0,0.17189997681255856,0.028454727665014345
2024-07,Canteen Expenses,12110.0,7478186.0,45177027.0,0.16193766777130175,0.026805659433941944
2024-07,Repair & Maint. Plant & Machinery,11770.0,7478186.0,45177027.0,0.15739111062495637,0.026053064536539775
2024-07,Labortary Expenses,11700.0,7478186.0,45177027.0,0.15645505474188526,0.025898118528251093
2024-07,Vehicle POL KWM-2868 Nazar Ali,11700.0,7478186.0,45177027.0,0.15645505474188526,0.025898118528251093
2024-07,Misc. Expenses-Selling,11470.0,7478186.0,45177027.0,0.15337944255465163,0.025389010215302567
2024-07,Staff Welfare  (Factory),11376.0,7478186.0,45177027.0,0.15212245322595613,0.025180939861314915
2024-07,Vehicle R&M Repair 2260 Rizwan Sb.,10450.0,7478186.0,45177027.0,0.13973977111561547,0.023131225523096065
2024-07,Misc. Expenses,9600.0,7478186.0,45177027.0,0.128373378249752,0.021249738279590643
2024-07,Legal & Professional Charges,9280.0,7478186.0,45177027.0,0.12409426564142693,0.020541413670270955
2024-07,E.O.B.I,9250.0,7478186.0,45177027.0,0.12369309883439647,0.020475008238147234
2024-07,Entertainment (H.O),8915.0,7478186.0,45177027.0,0.11921340282255617,0.019733480912765684
2024-07,Freight & Octori-cotton seed,8500.0,7478186.0,45177027.0,0.11366392865863459,0.018814872435054215
2024-07,Freight & octroi-packing material,8230.0,7478186.0,45177027.0,0.11005342739536031,0.018217223545940728
2024-07,Labour charges(DAL)Pddy,8113.0,7478186.0,45177027.0,0.10848887684794147,0.017958242360658218
2024-07,Purchases of Pak Afgoi(Corn),8064.0,7478186.0,45177027.0,0.1078336377297917,0.01784978015485614
2024-07,Vehicle Repair 6793 Aslam Shakir,6550.0,7478186.0,45177027.0,0.08758808620165372,0.014498519347012366
2024-07,Germination Claim,6500.0,7478186.0,45177027.0,0.08691947485660292,0.014387843626806163
2024-07,Vehicle POL 6793 Subhan Ali,6280.0,7478186.0,45177027.0,0.08397758493837944,0.013900870457898878
2024-07,Freight & Octroi-chemicals,6100.0,7478186.0,45177027.0,0.0815705840961966,0.013502437865156553
2024-07,Vehicle POL M/C ALF 6829 Hassan Raz,6010.0,7478186.0,45177027.0,0.08036708367510516,0.01330322156878539
2024-07,Misc.Expenses-HO,5550.0,7478186.0,45177027.0,0.07421585930063788,0.01228500494288834
2024-07,Vehicle POL KWM-19-3348 Zain Ul Abi,5500.0,7478186.0,45177027.0,0.07354724795558709,0.012174329222682138
2024-07,Vehicle Repair 2995 Aslam Sb.,5100.0,7478186.0,45177027.0,0.06819835719518076,0.01128892346103253
2024-07,Fee & Subscription,5000.0,7478186.0,45177027.0,0.06686113450507918,0.011067572020620125
2024-07,Vehicle POL 6793   Aslam Shakir,5000.0,7478186.0,45177027.0,0.06686113450507918,0.011067572020620125
2024-07,Postal & Courier Charges,4465.0,7478186.0,45177027.0,0.059706993113035706,0.009883341814413773
2024-07,Vehicle Repari AGB-6545 Faisal Driv,4410.0,7478186.0,45177027.0,0.05897152063347983,0.009761598522186951
2024-07,Printing & Stationery H.O,4200.0,7478186.0,45177027.0,0.0561633529842665,0.009296760497320906
2024-07,Irrigation expenss,4050.0,7478186.0,45177027.0,0.05415751894911413,0.008964733336702302
2024-07,Freight-sesame seed,4000.0,7478186.0,45177027.0,0.05348890760406334,0.008854057616496101
2024-07,Vehicle POL KWM-17-4525 Haider Abba,4000.0,7478186.0,45177027.0,0.05348890760406334,0.008854057616496101
2024-07,Purchase of wheat seed,3810.0,7478186.0,45177027.0,0.05094818449287033,0.008433489879712536
2024-07,labour charges-paddy,3600.0,7478186.0,45177027.0,0.048140016843657,0.00796865185484649
2024-07,Labour charges-SSG,3550.0,7478186.0,45177027.0,0.04747140549860621,0.00785797613464029
2024-07,Labour charges-wheat,3550.0,7478186.0,45177027.0,0.04747140549860621,0.00785797613464029
2024-07,House Rent (Faisal Driver),3500.0,7478186.0,45177027.0,0.04680279415355542,0.007747300414434088
2024-07,Bank Charges,3240.0,7478186.0,45177027.0,0.043326015159291305,0.007171786669361842
2024-07,Vehicle POL -17-2347 Mess Safdar,3000.0,7478186.0,45177027.0,0.040116680703047504,0.006640543212372075
2024-07,Vehicle POL AGB-6545 Faisal Driver,3000.0,7478186.0,45177027.0,0.040116680703047504,0.006640543212372075
2024-07,Vehicle POL-KWM-17-7032 M.Khalid,3000.0,7478186.0,45177027.0,0.040116680703047504,0.006640543212372075
2024-07,Vehicle RepairLEE-17-7430 Haifz Qad,3000.0,7478186.0,45177027.0,0.040116680703047504,0.006640543212372075
2024-07,labour charges-cotton,2850.0,7478186.0,45177027.0,0.03811084666789513,0.006308516051753472
2024-07,Electricity,2516.0,7478186.0,45177027.0,0.03364452288295584,0.005569202240776048
2024-07,Postal & Courier charges HO,2290.0,7478186.0,45177027.0,0.03062239960332626,0.005068947985444017
2024-07,Labour charges-soyabean,2250.0,7478186.0,45177027.0,0.030087510527285626,0.004980407409279057
2024-07,Vehicle Repair KWM-19-3348 Zain Ul,2230.0,7478186.0,45177027.0,0.02982006598926531,0.004936137121196576
2024-07,Social security-staff,2220.0,7478186.0,45177027.0,0.02968634372025515,0.004914001977155336
2024-07,Vehicle Running & Maint.Gen(Factor,2140.0,7478186.0,45177027.0,0.028616565568173883,0.004736920824825414
2024-07,labour charges-wheat(DAL),2020.0,7478186.0,45177027.0,0.027011898340051983,0.004471299096330531
2024-07,Telephone Exp-Rizwan Sb,2000.0,7478186.0,45177027.0,0.02674445380203167,0.0044270288082480505
2024-07,Vehicle Repair KWM17-4525 Haider A,1860.0,7478186.0,45177027.0,0.02487234203588945,0.004117136791670687
2024-07,Vehicle Repair-KWM-19-2868 Nazar Ai,1850.0,7478186.0,45177027.0,0.024738619766879296,0.004095001647629447
2024-07,Vehicle ALF-6829 Repair Hassan Raza,1740.0,7478186.0,45177027.0,0.02326767480776755,0.003851515063175804
2024-07,Telephone & Telex  (Factory),1600.0,7478186.0,45177027.0,0.021395563041625335,0.0035416230465984406
2024-07,Telephone Exp Aslam Sb,1600.0,7478186.0,45177027.0,0.021395563041625335,0.0035416230465984406
2024-07,Telephone Expenses-Director,1600.0,7478186.0,45177027.0,0.021395563041625335,0.0035416230465984406
2024-07,Vehicle Repair KWN-17-4123 Naveed,1570.0,7478186.0,45177027.0,0.02099439623459486,0.0034752176144747194
2024-07,Labour Charges Tomato,1500.0,7478186.0,45177027.0,0.020058340351523752,0.0033202716061860376
2024-07,Telephone Exp Zakria,1500.0,7478186.0,45177027.0,0.020058340351523752,0.0033202716061860376
2024-07,Vehicel R&M POL M/C Zakriya,1500.0,7478186.0,45177027.0,0.020058340351523752,0.0033202716061860376
2024-07,Education Cess,1490.0,7478186.0,45177027.0,0.019924618082513595,0.003298136462144798
2024-07,Entertainmetn-Mfg,1460.0,7478186.0,45177027.0,0.01952345127548312,0.0032317310300210766
2024-07,Labour charges-cotton(DAL),1328.0,7478186.0,45177027.0,0.01775831732454903,0.0029395471286767054
2024-07,Vehicle Repair 6793 Subhan Ali,1250.0,7478186.0,45177027.0,0.016715283626269794,0.0027668930051550312
2024-07,Telephone Exp Naveed,1200.0,7478186.0,45177027.0,0.016046672281219,0.0026562172849488304
2024-07,Misc.Expenses,1010.0,7478186.0,45177027.0,0.013505949170025991,0.0022356495481652655
2024-07,Telephone Exp Haider Abbas,1000.0,7478186.0,45177027.0,0.013372226901015836,0.0022135144041240252
2024-07,Telephone Exp Haifz Ghulam Qadir,1000.0,7478186.0,45177027.0,0.013372226901015836,0.0022135144041240252
2024-07,Telephone Exp Hassan Gardezi,1000.0,7478186.0,45177027.0,0.013372226901015836,0.0022135144041240252
2024-07,Freight & Oct. General,800.0,7478186.0,45177027.0,0.010697781520812667,0.0017708115232992203
2024-07,Misc expenses,800.0,7478186.0,45177027.0,0.010697781520812667,0.0017708115232992203
2024-07,Telephone Exp Nazar Ali,800.0,7478186.0,45177027.0,0.010697781520812667,0.0017708115232992203
2024-07,Repair & Maint. Office Equipment,750.0,7478186.0,45177027.0,0.010029170175761876,0.0016601358030930188
2024-07,Telephone Exp Farid,700.0,7478186.0,45177027.0,0.009360558830711085,0.0015494600828868175
2024-07,Telephone Exp Kafitullah,700.0,7478186.0,45177027.0,0.009360558830711085,0.0015494600828868175
2024-07,Telephone Exp Subhan Ali,650.0,7478186.0,45177027.0,0.008691947485660293,0.0014387843626806165
2024-07,Labour charges-bursum,549.0,7478186.0,45177027.0,0.007341352568657694,0.00121521940786409
2024-07,Telephone Exp M.Khalid,400.0,7478186.0,45177027.0,0.005348890760406334,0.0008854057616496102
2024-07,Vehicle R&M Repair 118,300.0,7478186.0,45177027.0,0.00401166807030475,0.0006640543212372076
2024-07,Telephone Exp Zafar Iqbal,260.0,7478186.0,45177027.0,0.0034767789942641166,0.0005755137450722466
2024-07,Vehicle Repair KWM-17-7032 M.Khalid,150.0,7478186.0,45177027.0,0.002005834035152375,0.0003320271606186038
2024-07,Electricity Expenses Bedian,-28098.0,7478186.0,45177027.0,-0.3757328314647429,-0.06219532772707686
2024-07,Processing charges-corn seed,-92640.0,7478186.0,45177027.0,-1.238803100110107,-0.2050599743980497
2024-07,Other Income,-408923.0,7478186.0,45177027.0,-5.4682111410440974,-0.9051569506776087
2024-08,Salary & Wages-Production staff,898240.0,9036170.0,41782002.0,9.940494700741576,2.149825180708191
2024-08,Salaries & Wages (H.O),629755.0,9036170.0,41782002.0,6.9692690597897125,1.5072398876434883
2024-08,Salaries & Wages,610450.0,9036170.0,41782002.0,6.755627660834181,1.4610357828234273
2024-08,Labour charges-Misc,534503.0,9036170.0,41782002.0,5.915149892044971,1.279266129947531
2024-08,Electricity Charges,512910.0,9036170.0,41782002.0,5.676188030991006,1.227585983074722
2024-08,Salary & Wages,465825.0,9036170.0,41782002.0,5.155115496941735,1.1148939201142156
2024-08,Purchase of Sunflower,455000.0,9036170.0,41782002.0,5.0353191673020765,1.088985635489654
2024-08,Directors Remuneration,420000.0,9036170.0,41782002.0,4.647986923663455,1.0052175096827578
2024-08,Salaries & Wages (Factory),321450.0,9036170.0,41782002.0,3.557369991932423,0.7693504011607678
2024-08,Labour charges-corn(DAL),305254.0,9036170.0,41782002.0,3.378134762847534,0.7305872992873822
2024-08,Labour Charges,293192.0,9036170.0,41782002.0,3.244649005054132,0.7017184097593026
2024-08,Freight & octroi-corn seed,238000.0,9036170.0,41782002.0,2.633859256742624,0.569623255486896
2024-08,Fee & Subscription,213565.0,9036170.0,41782002.0,2.363446017505204,0.511141136798567
2024-08,Labour charges(Daily Marketing staf,207440.0,9036170.0,41782002.0,2.2956628748684453,0.49648171478236014
2024-08,Labour charges,180489.0,9036170.0,41782002.0,1.9974059806311746,0.43197786453602677
2024-08,Vehicle 2.OD POL 4382 Dr. Anwar Sb.,145420.0,9036170.0,41782002.0,1.6093101391408084,0.34804459585253955
2024-08,Pesticide Expenses,125000.0,9036170.0,41782002.0,1.3833294415665043,0.29917187788177313
2024-08,Electricity,111078.0,9036170.0,41782002.0,1.2292597416825934,0.26585131081081276
2024-08,Vehicle R&M POL 2260 Rizwan Sb.,101610.0,9036170.0,41782002.0,1.12448083646058,0.24319083609253572
2024-08,Advertisement Expenses-selling,98700.0,9036170.0,41782002.0,1.0922769270609118,0.23622611477544805
2024-08,Travelling & Conveyance Others,86830.0,9036170.0,41782002.0,0.9609159632897567,0.20781675325179488
2024-08,Vehicle R&M Repair 2260 Rizwan Sb.,83550.0,9036170.0,41782002.0,0.9246173987430516,0.19996648317617713
2024-08,Entertainment  (Factory),79813.0,9036170.0,41782002.0,0.8832613817579793,0.19102244071502367
2024-08,Ploughing expenss,79500.0,9036170.0,41782002.0,0.8797975248362968,0.1902733143328077
2024-08,Discount of Paddy,72550.0,9036170.0,41782002.0,0.8028844078851991,0.17363935792258112
2024-08,Canteen Expenses,72105.0,9036170.0,41782002.0,0.7979597550732224,0.172574306037322
2024-08,Lease expenses,70000.0,9036170.0,41782002.0,0.7746644872772425,0.16753625161379293
2024-08,Vehicle Repair LZH-5455,69000.0,9036170.0,41782002.0,0.7635978517447104,0.16514287659073876
2024-08,Ploughing expenses-fty,62000.0,9036170.0,41782002.0,0.6861314030169862,0.14838925142935946
2024-08,Sales Promotion Expenses,58185.0,9036170.0,41782002.0,0.6439121884603765,0.13925852571640776
2024-08,Electricity Charges (H.O),53788.0,9036170.0,41782002.0,0.5952521920238332,0.12873485574003848
2024-08,Vehicle Repair LEH-7012 Hassan Shah,51970.0,9036170.0,41782002.0,0.5751330486256898,0.12438369994812598
2024-08,Repair & Maint. Plant & Machinery,46760.0,9036170.0,41782002.0,0.517475877501198,0.11191421607801369
2024-08,Vehicle R&M POL 118,45969.0,9036170.0,41782002.0,0.5087221687949651,0.11002105643477783
2024-08,Salary & wages,44000.0,9036170.0,41782002.0,0.48693196343140954,0.10530850101438413
2024-08,Vehicle R&M Pol 418 (Akhtar),40828.0,9036170.0,41782002.0,0.45182859552221794,0.09771671544125625
2024-08,Vehicle POL LEH-7012 Hassan Shah,40110.0,9036170.0,41782002.0,0.44388275120985987,0.09599827217470336
2024-08,Micronutrient expenses,40000.0,9036170.0,41782002.0,0.44266542130128145,0.0957350009221674
2024-08,Vehicle 2.OD Repair 4382 Dr.Sb,39900.0,9036170.0,41782002.0,0.44155875774802816,0.09549566341986199
2024-08,Vehicle POL LZH-5455,38000.0,9036170.0,41782002.0,0.4205321502362173,0.09094825087605903
2024-08,Packing Material Consumed,32960.0,9036170.0,41782002.0,0.3647563071522559,0.07888564075986594
2024-08,Vehicle R&M POL 9700 Zafar Iqbal,31150.0,9036170.0,41782002.0,0.3447256968383729,0.07455363196813786
2024-08,Vehicle POL LEE-17-7430 Hafiz Qadir,29040.0,9036170.0,41782002.0,0.3213750958647303,0.06950361066949354
2024-08,Tag & Sticker Expenses,28800.0,9036170.0,41782002.0,0.3187191033369226,0.06892920066396054
2024-08,Hybrid Testing Fee,27400.0,9036170.0,41782002.0,0.30322581359137774,0.06557847563168467
2024-08,Seasonal Disc.Corn(Mosmi)July-Dec,27000.0,9036170.0,41782002.0,0.298799159378365,0.06462112562246299
2024-08,Vehicle R&M POL 6677 Sohail Sb,26000.0,9036170.0,41782002.0,0.2877325238458329,0.062227750599408806
